t CPU GPU
139790.614504923 0 0
139790.619587880 0 0
139790.624677526 0 0
139790.629768132 0 0
139790.634859345 0 0
139790.639942271 0 0
139790.645029964 0 0
139790.650114202 0 0
139790.655193992 0 0
139790.660278613 0 0
139790.665362851 0 0
139790.670446289 0 0
139790.675530174 0 0
139790.680614028 0 0
139790.685696665 0 0
139790.690779591 0 0
139790.695863381 0 0
139790.700946594 0 0
139790.706030000 0 0
139790.711155389 0 0
139790.716244491 0 0
139790.721850458 0 0
139790.726949928 0 0
139790.732070869 0 0
139790.737159779 0 0
139790.742287857 0 0
139790.747374046 0 0
139790.752463148 0 0
139790.757548538 0 0
139790.762630983 0 0
139790.767713813 0 0
139790.772800578 0 0
139790.777884592 0 0
139790.782967422 0 0
139790.788048843 0 0
139790.793154649 0 0
139790.798308007 0 0
139790.803410932 0 0
139790.808513890 0 0
139790.813671088 0 0
139790.818851326 0 0
139790.823943563 0 0
139790.829041273 0 0
139790.834126023 0 0
139790.839216436 0 0
139790.844292546 0 0
139790.849373135 0 0
139790.854458173 0 0
139790.859547563 0 0
139790.864638136 0 0
139790.869723590 0 0
139790.874808787 0 0
139790.879893697 0 0
139790.884980591 0 0
139790.890064636 0 0
139790.895158602 0 0
139790.900243800 0 0
139790.905331109 0 0
139790.910416979 0 0
139790.915561473 0 0
139790.920751246 0 0
139790.925833020 0 0
139790.930975786 0 0
139790.936053527 0 0
139790.941129829 0 0
139790.946206483 0 0
139790.951294112 0 0
139790.956590222 0 0
139790.961750268 0 0
139790.966859818 0 0
139790.971942135 0 0
139790.977055365 0 0
139790.982183571 0 0
139790.987315457 0 0
139790.992444782 0 0
139790.997540988 0 0
139791.2634954 0 0
139791.7722999 0 0
139791.12802437 0 0
139791.17883058 0 0
139791.22962560 0 0
139791.28045582 0 0
139791.33130875 0 0
139791.38215145 0 0
139791.43299030 0 0
139791.48384740 0 0
139791.53467826 0 0
139791.58551583 0 0
139791.63634317 0 0
139791.68711674 0 0
139791.73797224 0 0
139791.78887798 0 0
139791.83972707 0 0
139791.89058897 0 0
139791.94143550 0 0
139791.99225324 0 0
139791.104347418 0 0
139791.109432295 0 0
139791.114515669 0 0
139791.119601827 0 0
139791.124678480 0 0
139791.129761822 0 0
139791.134845195 0 0
139791.139928249 0 0
139791.145016167 0 0
139791.150104308 0 0
139791.155188130 0 0
139791.160273199 0 0
139791.165359293 0 0
139791.170444715 0 0
139791.175530232 0 0
139791.180608390 0 0
139791.185692403 0 0
139791.190776513 0 0
139791.195857583 0 0
139791.201020220 0 0
139791.206105066 0 0
139791.211186616 0 0
139791.216270821 0 0
139791.221406483 0 0
139791.226491713 0 0
139791.231574862 0 0
139791.236659452 0 0
139791.241745097 0 0
139791.246827223 0 0
139791.251911013 0 0
139791.256998578 0 0
139791.262082624 0 0
139791.267166605 0 0
139791.272254459 0 0
139791.277339369 0 0
139791.282426070 0 0
139791.287508548 0 0
139791.292586354 0 0
139791.297671295 0 0
139791.302753197 0 0
139791.307835866 0 0
139791.312921480 0 0
139791.318004502 0 0
139791.323088131 0 0
139791.328172945 0 0
139791.333255678 0 0
139791.338340940 0 0
139791.343427098 0 0
139791.348505095 0 0
139791.353590997 0 0
139791.358676386 0 0
139791.363759216 0 0
139791.368843614 0 0
139791.373927179 0 0
139791.379008473 0 0
139791.384093350 0 0
139791.389177492 0 0
139791.394259970 0 0
139791.399343183 0 0
139791.404441885 0 0
139791.409543531 0 0
139791.414669720 0 0
139791.419755974 0 0
139791.424847603 0 0
139791.429938433 0 0
139791.435034831 0 0
139791.440143484 0 0
139791.445235114 0 0
139791.450329912 0 0
139791.455413509 0 0
139791.460491187 0 0
139791.465575456 0 0
139791.470656974 0 0
139791.475738172 0 0
139791.480822537 0 0
139791.485905623 0 0
139791.491035685 0 0
139791.496124018 0 0
139791.501206368 0 0
139791.506289389 0 0
139791.511368923 0 0
139791.516445577 0 0
139791.521531286 0 0
139791.526616004 0 0
139791.531702577 0 0
139791.536789823 0 0
139791.541877709 0 0
139791.547005306 0 0
139791.552091304 0 0
139791.557178262 0 0
139791.562261635 0 0
139791.567348561 0 0
139791.572428510 0 0
139791.577514860 0 0
139791.582602682 0 0
139791.587684775 0 0
139791.592778069 0 0
139791.597890787 0 0
139791.602977424 0 0
139791.608071198 0 0
139791.613152587 0 0
139791.618238265 0 0
139791.623322247 0 0
139791.628403188 0 0
139791.633479586 0 0
139791.638565648 0 0
139791.643648029 0 0
139791.648734635 0 0
139791.653848344 0 0
139791.658932134 0 0
139791.664018260 0 0
139791.669101601 0 0
139791.674184047 0 0
139791.679265916 0 0
139791.684352682 0 0
139791.689436056 0 0
139791.694522853 0 0
139791.699605811 0 0
139791.704750497 0 0
139791.709836110 0 0
139791.714921308 0 0
139791.720059946 0 0
139791.725145463 0 0
139791.730250693 0 0
139791.735351635 0 0
139791.740454368 0 0
139791.745548046 0 0
139791.750632956 0 0
139791.755716681 0 0
139791.760799479 0 0
139791.765883460 0 0
139791.770967698 0 0
139791.776048256 0 0
139791.781132685 0 0
139791.786219643 0 0
139791.791304392 0 0
139791.796382870 0 0
139791.801467620 0 0
139791.806551953 0 0
139791.811775071 0 0
139791.816906637 0 0
139791.821999035 0 0
139791.827084456 0 0
139791.832172310 0 0
139791.837258595 0 0
139791.842342897 0 0
139791.847426911 0 0
139791.852506412 0 0
139791.857591098 0 0
139791.862677127 0 0
139791.867770453 0 0
139791.872877443 0 0
139791.877978320 0 0
139791.883068958 0 0
139791.888153548 0 0
139791.893234937 0 0
139791.898317351 0 0
139791.903394932 0 0
139791.908471554 0 0
139791.913605328 0 0
139791.918687517 0 0
139791.923769291 0 0
139791.928843801 0 0
139791.933943366 0 0
139791.939804182 0 0
139791.944944644 0 0
139791.950038257 0 0
139791.955156863 0 0
139791.960267981 0 0
139791.965374330 0 0
139791.970456328 0 0
139791.975544150 0 0
139791.980619875 0 0
139791.985703345 0 0
139791.990780990 0 0
139791.995865196 0 0
139792.950138 0 0
139792.6032103 0 0
139792.11115189 0 0
139792.16295235 0 0
139792.21393584 0 0
139792.26480510 0 0
139792.31564684 0 0
139792.36652985 0 0
139792.41737223 0 0
139792.46821652 0 0
139792.51906178 0 0
139792.56989712 0 0
139792.62074749 0 0
139792.67156811 0 0
139792.72231736 0 0
139792.77336742 0 0
139792.82435156 0 0
139792.87551233 0 0
139792.92632591 0 0
139792.97709437 0 0
139792.102785386 0 0
139792.107869496 0 0
139792.112956485 0 0
139792.118042067 0 0
139792.123123777 0 0
139792.128205294 0 0
139792.133283964 0 0
139792.138364393 0 0
139792.143442391 0 0
139792.148526181 0 0
139792.153605778 0 0
139792.158683808 0 0
139792.163766989 0 0
139792.168853499 0 0
139792.173934729 0 0
139792.179014838 0 0
139792.184091108 0 0
139792.189170129 0 0
139792.194256703 0 0
139792.199340301 0 0
139792.204425274 0 0
139792.209513064 0 0
139792.214626646 0 0
139792.219703747 0 0
139792.224785873 0 0
139792.229879806 0 0
139792.234977964 0 0
139792.240118938 0 0
139792.245202727 0 0
139792.250285589 0 0
139792.255364899 0 0
139792.260440048 0 0
139792.265516126 0 0
139792.270616427 0 0
139792.275701657 0 0
139792.280786375 0 0
139792.285872852 0 0
139792.290957442 0 0
139792.296085744 0 0
139792.301164349 0 0
139792.306250187 0 0
139792.311328792 0 0
139792.316470246 0 0
139792.321564276 0 0
139792.326643585 0 0
139792.331722319 0 0
139792.336805085 0 0
139792.341879338 0 0
139792.346954264 0 0
139792.352032421 0 0
139792.357111923 0 0
139792.362223905 0 0
139792.367321966 0 0
139792.372416188 0 0
139792.377504010 0 0
139792.382590871 0 0
139792.387688549 0 0
139792.392786002 0 0
139792.397873152 0 0
139792.402951406 0 0
139792.408037499 0 0
139792.413114825 0 0
139792.418194903 0 0
139792.423274468 0 0
139792.428354578 0 0
139792.433431935 0 0
139792.438509741 0 0
139792.443648731 0 0
139792.448743080 0 0
139792.453899670 0 0
139792.458992068 0 0
139792.464087921 0 0
139792.469164319 0 0
139792.474255021 0 0
139792.479341402 0 0
139792.484427016 0 0
139792.489518133 0 0
139792.494603203 0 0
139792.499687377 0 0
139792.504773022 0 0
139792.509856108 0 0
139792.514939737 0 0
139792.520034983 0 0
139792.525117525 0 0
139792.530205442 0 0
139792.535286640 0 0
139792.540370654 0 0
139792.545456267 0 0
139792.550538489 0 0
139792.555622118 0 0
139792.560709716 0 0
139792.565793090 0 0
139792.570871439 0 0
139792.575949629 0 0
139792.581024266 0 0
139792.586108440 0 0
139792.591203174 0 0
139792.596298131 0 0
139792.601378721 0 0
139792.606458063 0 0
139792.611543644 0 0
139792.616636938 0 0
139792.621724343 0 0
139792.626805157 0 0
139792.631894803 0 0
139792.636973216 0 0
139792.642061614 0 0
139792.647185244 0 0
139792.652272969 0 0
139792.657362455 0 0
139792.662445796 0 0
139792.667526034 0 0
139792.672607200 0 0
139792.677691149 0 0
139792.682774331 0 0
139792.687851944 0 0
139792.692925046 0 0
139792.698011844 0 0
139792.703097169 0 0
139792.708185087 0 0
139792.713280397 0 0
139792.718374298 0 0
139792.724015977 0 0
139792.729116183 0 0
139792.734203397 0 0
139792.739291634 0 0
139792.744371840 0 0
139792.749463373 0 0
139792.754551227 0 0
139792.759636617 0 0
139792.764715926 0 0
139792.769792452 0 0
139792.774867633 0 0
139792.779943679 0 0
139792.785041741 0 0
139792.790144026 0 0
139792.795235976 0 0
139792.800329110 0 0
139792.805455075 0 0
139792.810561777 0 0
139792.815685759 0 0
139792.820806284 0 0
139792.825987290 0 0
139792.831067144 0 0
139792.836154166 0 0
139792.841234755 0 0
139792.846309873 0 0
139792.851385054 0 0
139792.856459244 0 0
139792.861522905 0 0
139792.866626279 0 0
139792.871716949 0 0
139792.876814562 0 0
139792.881907568 0 0
139792.886999614 0 0
139792.892138923 0 0
139792.897226777 0 0
139792.902312807 0 0
139792.907398324 0 0
139792.912490082 0 0
139792.917583184 0 0
139792.922662781 0 0
139792.927735659 0 0
139792.932814968 0 0
139792.937891302 0 0
139792.943079156 0 0
139792.948167393 0 0
139792.953254223 0 0
139792.958398269 0 0
139792.963532555 0 0
139792.968629112 0 0
139792.973721286 0 0
139792.978805876 0 0
139792.983889857 0 0
139792.988977455 0 0
139792.994062044 0 0
139792.999140170 0 0
139793.4219384 0 0
139793.9307269 0 0
139793.14386227 0 0
139793.19466400 0 0
139793.24545038 0 0
139793.29625052 0 0
139793.34724361 0 0
139793.39815767 0 0
139793.44911780 0 0
139793.50050610 0 0
139793.55141344 0 0
139793.60230766 0 0
139793.65318235 0 0
139793.70401001 0 0
139793.75480758 0 0
139793.80565956 0 0
139793.85643090 0 0
139793.90722047 0 0
139793.95801453 0 0
139793.100883418 0 0
139793.105967528 0 0
139793.111059862 0 0
139793.116276164 0 0
139793.121374385 0 0
139793.126461279 0 0
139793.131548236 0 0
139793.136637754 0 0
139793.141722536 0 0
139793.146816693 0 0
139793.151906339 0 0
139793.156992977 0 0
139793.162080926 0 0
139793.167196172 0 0
139793.172282682 0 0
139793.177367111 0 0
139793.182454389 0 0
139793.187540706 0 0
139793.192626320 0 0
139793.197708158 0 0
139793.202790475 0 0
139793.207874617 0 0
139793.212958374 0 0
139793.218039796 0 0
139793.223117058 0 0
139793.228199983 0 0
139793.233283485 0 0
139793.238372778 0 0
139793.243524888 0 0
139793.248669222 0 0
139793.253775316 0 0
139793.258884353 0 0
139793.263976847 0 0
139793.269066653 0 0
139793.274154602 0 0
139793.279236696 0 0
139793.284322598 0 0
139793.289417395 0 0
139793.294509665 0 0
139793.299597742 0 0
139793.304686204 0 0
139793.309765898 0 0
139793.314853751 0 0
139793.319938821 0 0
139793.325031539 0 0
139793.330118624 0 0
139793.335201678 0 0
139793.340286395 0 0
139793.345368009 0 0
139793.350456823 0 0
139793.355542116 0 0
139793.360622546 0 0
139793.365702879 0 0
139793.370825357 0 0
139793.375911483 0 0
139793.381139209 0 0
139793.386227830 0 0
139793.391313860 0 0
139793.396405330 0 0
139793.401537247 0 0
139793.406643693 0 0
139793.411737179 0 0
139793.416828040 0 0
139793.421914774 0 0
139793.426999684 0 0
139793.432103025 0 0
139793.437191743 0 0
139793.442287820 0 0
139793.447374362 0 0
139793.452457384 0 0
139793.457548981 0 0
139793.462627459 0 0
139793.467711057 0 0
139793.472794334 0 0
139793.477871916 0 0
139793.482955609 0 0
139793.488041351 0 0
139793.493138005 0 0
139793.498221666 0 0
139793.503368784 0 0
139793.508453758 0 0
139793.513533547 0 0
139793.518618233 0 0
139793.523703430 0 0
139793.528786164 0 0
139793.533867522 0 0
139793.538948431 0 0
139793.544043933 0 0
139793.549133483 0 0
139793.554229720 0 0
139793.559318662 0 0
139793.564406899 0 0
139793.569495585 0 0
139793.574582031 0 0
139793.579666972 0 0
139793.584753514 0 0
139793.589847256 0 0
139793.594943493 0 0
139793.600033651 0 0
139793.605116129 0 0
139793.610197006 0 0
139793.615276348 0 0
139793.620388745 0 0
139793.625479575 0 0
139793.630566341 0 0
139793.635658834 0 0
139793.640752800 0 0
139793.645838286 0 0
139793.650928155 0 0
139793.656091113 0 0
139793.661194167 0 0
139793.666279684 0 0
139793.671362002 0 0
139793.676442816 0 0
139793.681525357 0 0
139793.686609595 0 0
139793.691695048 0 0
139793.696774646 0 0
139793.701850436 0 0
139793.706940241 0 0
139793.712028031 0 0
139793.717114764 0 0
139793.722202394 0 0
139793.727316264 0 0
139793.732419125 0 0
139793.737520067 0 0
139793.742608625 0 0
139793.747692798 0 0
139793.752775564 0 0
139793.757888314 0 0
139793.762967911 0 0
139793.768047861 0 0
139793.773125794 0 0
139793.778204464 0 0
139793.783333758 0 0
139793.788413611 0 0
139793.793503385 0 0
139793.798587559 0 0
139793.803673268 0 0
139793.808759650 0 0
139793.813874960 0 0
139793.818994301 0 0
139793.824093739 0 0
139793.829185081 0 0
139793.834273478 0 0
139793.839364948 0 0
139793.844457281 0 0
139793.849545583 0 0
139793.854633149 0 0
139793.859715818 0 0
139793.864816088 0 0
139793.869900646 0 0
139793.874992467 0 0
139793.880082849 0 0
139793.885175887 0 0
139793.890261276 0 0
139793.895344906 0 0
139793.900425847 0 0
139793.905511557 0 0
139793.910591027 0 0
139793.915689216 0 0
139793.920796878 0 0
139793.925881564 0 0
139793.930963753 0 0
139793.936043991 0 0
139793.941122180 0 0
139793.946201458 0 0
139793.951297952 0 0
139793.956416909 0 0
139793.961535547 0 0
139793.966633705 0 0
139793.971717366 0 0
139793.976797764 0 0
139793.981883954 0 0
139793.986986047 0 0
139793.992075725 0 0
139793.997168602 0 0
139794.2251048 0 0
139794.7331958 0 0
139794.12415043 0 0
139794.17495953 0 0
139794.22573823 0 0
139794.27653580 0 0
139794.32815578 0 0
139794.37924648 0 0
139794.43019029 0 0
139794.48113315 0 0
139794.53203921 0 0
139794.58292926 0 0
139794.63379468 0 0
139794.68469273 0 0
139794.73555175 0 0
139794.78639861 0 0
139794.83721442 0 0
139794.88807600 0 0
139794.93887037 0 0
139794.98970059 0 0
139794.104051769 0 0
139794.109132486 0 0
139794.114212180 0 0
139794.119296002 0 0
139794.124388719 0 0
139794.129478077 0 0
139794.134565034 0 0
139794.139688536 0 0
139794.144789158 0 0
139794.149873075 0 0
139794.154956065 0 0
139794.160040527 0 0
139794.165125980 0 0
139794.170262314 0 0
139794.175341816 0 0
139794.180424069 0 0
139794.185503891 0 0
139794.190584608 0 0
139794.195665678 0 0
139794.200744668 0 0
139794.205826121 0 0
139794.210918135 0 0
139794.216063749 0 0
139794.221156946 0 0
139794.226248512 0 0
139794.231343502 0 0
139794.236435227 0 0
139794.241518377 0 0
139794.246629495 0 0
139794.251762372 0 0
139794.256858386 0 0
139794.261946112 0 0
139794.267093357 0 0
139794.272197083 0 0
139794.277293641 0 0
139794.282385014 0 0
139794.287476580 0 0
139794.292566674 0 0
139794.297655999 0 0
139794.302748173 0 0
139794.307838266 0 0
139794.312937576 0 0
139794.318124470 0 0
139794.323221444 0 0
139794.328316785 0 0
139794.333409823 0 0
139794.338499725 0 0
139794.343590650 0 0
139794.348683784 0 0
139794.353773494 0 0
139794.358863011 0 0
139794.363950993 0 0
139794.369041566 0 0
139794.374126412 0 0
139794.379217466 0 0
139794.384301479 0 0
139794.389418901 0 0
139794.394510371 0 0
139794.399607344 0 0
139794.404707038 0 0
139794.409800428 0 0
139794.414882585 0 0
139794.420031847 0 0
139794.425120565 0 0
139794.430199042 0 0
139794.435292272 0 0
139794.440383805 0 0
139794.445480395 0 0
139794.450648409 0 0
139794.455735527 0 0
139794.460824692 0 0
139794.465943234 0 0
139794.471035760 0 0
139794.476128509 0 0
139794.481213835 0 0
139794.486295800 0 0
139794.491385734 0 0
139794.496476916 0 0
139794.501565281 0 0
139794.506658959 0 0
139794.511746621 0 0
139794.516836298 0 0
139794.521932824 0 0
139794.527022374 0 0
139794.532112755 0 0
139794.537203361 0 0
139794.542289166 0 0
139794.547376380 0 0
139794.552464618 0 0
139794.557551383 0 0
139794.562640837 0 0
139794.567732179 0 0
139794.572818368 0 0
139794.577913582 0 0
139794.583085308 0 0
139794.588175945 0 0
139794.593278071 0 0
139794.598365605 0 0
139794.603454834 0 0
139794.608544960 0 0
139794.613635310 0 0
139794.618723835 0 0
139794.623809897 0 0
139794.628898422 0 0
139794.633985316 0 0
139794.639071218 0 0
139794.644160223 0 0
139794.649244845 0 0
139794.654328539 0 0
139794.659415624 0 0
139794.664499510 0 0
139794.669591299 0 0
139794.674675889 0 0
139794.679763871 0 0
139794.684854060 0 0
139794.689976762 0 0
139794.695110600 0 0
139794.700202133 0 0
139794.705290915 0 0
139794.710375793 0 0
139794.715463422 0 0
139794.721062605 0 0
139794.726174267 0 0
139794.731264361 0 0
139794.736356598 0 0
139794.741440772 0 0
139794.746527762 0 0
139794.751611615 0 0
139794.756696461 0 0
139794.761779194 0 0
139794.766865704 0 0
139794.771954422 0 0
139794.777038403 0 0
139794.782127057 0 0
139794.787216767 0 0
139794.792313068 0 0
139794.797453658 0 0
139794.802584232 0 0
139794.808000342 0 0
139794.813383973 0 0
139794.818549010 0 0
139794.823673408 0 0
139794.828775726 0 0
139794.833867163 0 0
139794.838952233 0 0
139794.844041271 0 0
139794.849128388 0 0
139794.854220626 0 0
139794.859306080 0 0
139794.864442765 0 0
139794.869538235 0 0
139794.874627817 0 0
139794.879797271 0 0
139794.884899364 0 0
139794.889990866 0 0
139794.895079807 0 0
139794.900183757 0 0
139794.905294971 0 0
139794.910386120 0 0
139794.915471574 0 0
139794.920558980 0 0
139794.925634257 0 0
139794.930716831 0 0
139794.935803021 0 0
139794.940886938 0 0
139794.945972264 0 0
139794.951054069 0 0
139794.956239299 0 0
139794.961373297 0 0
139794.966486079 0 0
139794.971567596 0 0
139794.976671098 0 0
139794.981793928 0 0
139794.986883957 0 0
139794.991969187 0 0
139794.997057585 0 0
139795.2138430 0 0
139795.7225452 0 0
139795.12319930 0 0
139795.17402535 0 0
139795.22523829 0 0
139795.27609410 0 0
139795.32699920 0 0
139795.37783294 0 0
139795.42865803 0 0
139795.47946777 0 0
139795.53031527 0 0
139795.58118740 0 0
139795.63203682 0 0
139795.68293967 0 0
139795.73377757 0 0
139795.78486475 0 0
139795.83597560 0 0
139795.88685446 0 0
139795.93770004 0 0
139795.98850785 0 0
139795.103931375 0 0
139795.109017821 0 0
